site_name,avulsion_year,av_type,site_area,year,z_p95_q,zlog_p95_q,z_mean_q,zlog_mean_q,z_flood_dur,zlog_flood_dur
G18,1995,fan,Tropical Island,1992.0,-0.6478460399215646,-0.6267698057221679,-1.39498576744217,-1.5607870663515084,-0.5316754890872922,-0.20647401158746237
G18,1995,fan,Tropical Island,1993.0,1.7222817034360467,1.6467756646602216,-0.6848193878359284,-0.6402346854625042,0.3268611845840081,0.45929055053067286
G18,1995,fan,Tropical Island,1994.0,-0.3962522625808286,-0.3530691153899774,-0.9148747892447933,-0.9190750799782662,-0.32966685998816275,-0.01710650411315465
G18,1995,fan,Tropical Island,1995.0,-0.39012579072999803,-0.34651757643477904,0.5852774922861356,0.656527602899835,-0.12765823088903328,0.1485237731503811
G18,1995,fan,Tropical Island,1996.0,0.5725982883820728,0.6226406086652406,0.03339245878343965,0.13657561892643943,-0.07715607361425089,0.1868834184596076
G18,1995,fan,Tropical Island,1997.0,0.07671136430321626,0.137834369056204,-2.0848474746247403,-2.6711070453965333,-0.228662545438598,0.06829829555796386
G18,1995,fan,Tropical Island,1998.0,-0.07481670614063543,-0.016247158535189425,-0.2021519664532079,-0.10424547672588587,-0.026653916339468516,0.2241623653814301
G18,1995,fan,Tropical Island,1999.0,-1.1769689921048798,-1.2342317681270216,-0.6820915112843987,-0.6370261002616115,-1.0366970618351161,-0.848953836267855
G18,1995,fan,Tropical Island,2000.0,-0.9549354414443982,-0.973793520167581,0.006565402755343743,0.10976522628217746,-0.8851905900107689,-0.621541796023452
G18,1995,fan,Tropical Island,2001.0,-0.9521274751794337,-0.970552554898304,-0.9330384419337829,-0.9418153796623013,-0.8851905900107689,-0.621541796023452
G18,1995,fan,Tropical Island,2002.0,-0.7828326363681766,-0.7774943076462034,-0.9033102153334089,-0.9046540239845671,-0.632679803636857,-0.3123957354432122
G18,1995,fan,Tropical Island,2003.0,-1.1714551674391336,-1.2276624781893117,-0.5636898632402373,-0.49983974711756607,-1.0366970618351161,-0.848953836267855
G18,1995,fan,Tropical Island,2004.0,0.24100291776962962,0.3016688646470516,-0.8238509936959383,-0.8067529221492036,0.3773633418587905,0.4897129271812112
G18,1995,fan,Tropical Island,2005.0,-0.21225389132757888,-0.15856395686402594,0.19235854168794508,0.2923639787264004,-0.228662545438598,0.06829829555796386
G18,1995,fan,Tropical Island,2006.0,1.612005210121116,1.5539338919407195,0.6656062150243118,0.7276091144559088,1.0843935437057437,0.8552831924047666
G18,1995,fan,Tropical Island,2007.0,1.2815841616330392,1.2692502766036688,0.8757663311510375,0.9086203887325915,0.8318827573318319,0.7359848843056775
G18,1995,fan,Tropical Island,2008.0,0.16033770506703993,0.2216393616804967,0.853891018970928,0.8901025624465239,0.57937197095792,0.6048563963826067
G18,1995,fan,Tropical Island,2009.0,0.5721387213069686,0.6222043952649826,0.38765192407430027,0.4769098681314189,0.7308784427822671,0.6850818739750234
G18,1995,fan,Tropical Island,2010.0,0.0585361644790892,0.11950583357856742,0.4601419463101183,0.5435985169253429,0.175354712759661,0.3635875268880214
G18,1995,fan,Tropical Island,2011.0,-0.016717364096451567,0.043175910472414834,0.5745165622767064,0.6469228347636805,-0.026653916339468516,0.2241623653814301
G18,1995,fan,Tropical Island,2012.0,1.8372043496300647,1.7424171672162403,1.247182189331111,1.212327911133054,1.5389129591787851,1.0461708782218166
G18,1995,fan,Tropical Island,2013.0,0.8527311320749654,0.88428767337811,0.8802258370460798,0.9123864542111813,1.0338913864309613,0.8322684366270098
G18,1995,fan,Tropical Island,2014.0,0.9527965775757172,0.9757513212472091,0.8386266265641563,0.8771374130676612,1.387406487354438,0.9855504273837822
G18,1995,fan,Tropical Island,2015.0,0.9013344754248807,0.9288411446844614,-0.40749367308429396,-0.3248091225593985,0.7813806000570495,0.7107781202383565
G18,1995,fan,Tropical Island,2016.0,0.5389028565750923,0.5905954348676711,0.7007966217140491,0.7584113230785244,0.42786549913357286,0.5194515967114877
G18,1995,fan,Tropical Island,2017.0,2.488090684789747,2.2638994706017983,1.8866538685583372,1.6930262857081317,3.6600035647196454,1.6901691369205951
G18,1995,fan,Tropical Island,2018.0,0.3332061884265495,0.3921936675625374,0.2800269566947909,0.37610990187174004,0.22585687003444335,0.39626363403249637
G18,1995,fan,Tropical Island,2019.0,-1.7924751973848947,-2.0029812898818107,3.1341731308479215,2.5087302477997344,-1.7942294209568517,-4.51796236357113
G19,2015,fan,Tropical Island,1984.0,0.5294941878781413,0.5677327025253661,0.7542077471862548,0.740798915302193,0.543918558402121,0.6234278355803577
G19,2015,fan,Tropical Island,1985.0,0.5263565446723815,0.5648607630517634,0.4111337325724327,0.44791336213029265,0.23864578174881476,0.4591272915688745
G19,2015,fan,Tropical Island,1986.0,0.13681814067711218,0.19914638396666806,-0.38519534130825966,-0.2927032956958684,-0.02301659823973344,0.2948267475573908
G19,2015,fan,Tropical Island,1987.0,-0.675047139218214,-0.6282360208498584,-0.7683307449767748,-0.6844965935510122,-0.8516141348701362,-0.5048818069096087
G19,2015,fan,Tropical Island,1988.0,0.8725562518880708,0.8750581389144034,0.7569016142606855,0.7430430177002375,0.7183601450611532,0.707066319179298
G19,2015,fan,Tropical Island,1989.0,0.018842655735902738,0.0846364070159976,0.4051338395701189,0.4426617521666571,-0.02301659823973344,0.2948267475573908
G19,2015,fan,Tropical Island,1990.0,-0.530558468783741,-0.47389133694645147,-0.5745464509310803,-0.4831354068638922,-0.677172548211104,-0.27965932275967886
G19,2015,fan,Tropical Island,1991.0,-0.7496444809294619,-0.7092300346925028,-1.2282080165584672,-1.1912923722181523,-0.8952245315348941,-0.5694981832765029
G19,2015,fan,Tropical Island,1992.0,-0.050793344133811404,0.016185147393521,-0.7374030086725738,-0.6519026935532827,-0.28467897822828164,0.10050044941951981
G19,2015,fan,Tropical Island,1993.0,-1.7049784211047885,-1.8356466324167964,-1.8612780432016658,-1.9674029405952558,-1.4185492915119906,-2.0470714119336093
G19,2015,fan,Tropical Island,1994.0,0.022294163666822246,0.08801240056030345,-0.4329877890174526,-0.3402010411040388,-0.06662699490449148,0.264800993431003
G19,2015,fan,Tropical Island,1995.0,0.027549841542200956,0.0931500664137125,0.2871681650307067,0.3384630258044513,-0.02301659823973344,0.2948267475573908
G19,2015,fan,Tropical Island,1996.0,0.5753625781159337,0.6095871654655712,-0.0857034538073194,-0.003329297084698624,-0.24106858156352362,0.1354492782790141
G19,2015,fan,Tropical Island,1997.0,-1.540095270642028,-1.6282807552416994,-2.5643161279378757,-2.966312228029978,-1.0696661181939262,-0.8761223321881091
G19,2015,fan,Tropical Island,1998.0,1.1761624525855523,1.136555523361062,1.168785619686463,1.0766417696475779,1.5469576816915558,1.0336133618859442
G19,2015,fan,Tropical Island,1999.0,2.002303908662509,1.803670281210756,1.4353862810409652,1.283080071524673,2.157503234998168,1.2229937403145574
G19,2015,fan,Tropical Island,2000.0,0.33033228539244125,0.3831367308487898,0.5960422423141702,0.6075462988372289,0.36947697174308886,0.5326629148364664
G19,2015,fan,Tropical Island,2001.0,0.509883917842133,0.5497643425140074,0.06577034931050268,0.1378765182513575,0.19503538508405674,0.43344306599023186
G19,2015,fan,Tropical Island,2002.0,-1.6505403114848298,-1.7665228013949017,-1.5922024461633781,-1.625185797375299,-1.2441077048529585,-1.3082847976050562
G19,2015,fan,Tropical Island,2003.0,-0.4921224399177456,-0.4333821201269215,-0.2912035748718305,-0.20037449463856435,-0.677172548211104,-0.27965932275967886
G19,2015,fan,Tropical Island,2004.0,0.2609119294649719,0.31766996582413715,-0.6346905543183918,-0.5449106199503246,-0.06662699490449148,0.264800993431003
G19,2015,fan,Tropical Island,2005.0,0.6317814567905441,0.660738862319023,0.2455739900019467,0.30128697241141594,0.8491913350554272,0.7657514404804812
G19,2015,fan,Tropical Island,2006.0,-1.1631073390652247,-1.1753741882153173,-1.0017931973071705,-0.9364246323097466,-1.1568869115234424,-1.0704486303259801
G19,2015,fan,Tropical Island,2007.0,0.16207616848349002,0.2234285979609551,0.06787190171037429,0.13981241451225163,0.020593798425024592,0.3240297739047827
G19,2015,fan,Tropical Island,2008.0,0.9267295444214628,0.9224162158477599,0.9906266561239372,0.9346163578658335,1.5033472850267977,1.0187062128049211
G19,2015,fan,Tropical Island,2009.0,0.9238567308528426,0.9199125846689868,0.52291471757036,0.5449217500890524,0.8491913350554272,0.7657514404804812
G19,2015,fan,Tropical Island,2010.0,-0.18039758742535789,-0.11296515064765485,0.3295121263363536,0.3760739638279767,-0.19745818489876557,0.16928843105205044
G19,2015,fan,Tropical Island,2011.0,0.28060041467081426,0.3362974411211867,0.6231816981982155,0.6306224468835179,0.5875289550668791,0.6449607656102017
G19,2015,fan,Tropical Island,2012.0,0.5801671256511871,0.6139572872495797,0.7758864633879802,0.7588344114043649,0.45669776507260496,0.5790112511273322
G19,2015,fan,Tropical Island,2013.0,0.5920901698330807,0.6247908597657735,0.7148614706172648,0.707925773118974,0.36947697174308886,0.5326629148364664
G19,2015,fan,Tropical Island,2014.0,-0.534166808672658,-0.4777059817070426,-0.06043782459654974,0.020455901077326498,-0.677172548211104,-0.27965932275967886
G19,2015,fan,Tropical Island,2015.0,-1.6008087670780946,-1.7039475035869822,-1.6534452375562698,-1.7013771208194246,-1.3313284981824745,-1.6149089465166624
G19,2015,fan,Tropical Island,2016.0,2.4863343203852035,2.1677256375595806,1.899340578677638,1.6262159458499599,2.768048788304781,1.3837473799387554
G19,2015,fan,Tropical Island,2017.0,0.23239858428204416,0.2906078656706803,0.996194812608415,0.9391065007999002,0.45669776507260496,0.5790112511273322
G19,2015,fan,Tropical Island,2018.0,-1.0921183874451847,-1.0931736420023912,-0.5002712146224613,-0.40771370385524214,-1.1568869115234424,-1.0704486303259801
G19,2015,fan,Tropical Island,2019.0,-1.840524607593678,-2.010685203401039,1.3255190196427262,1.1988650684395856,-1.5493804815062646,-3.524644640590716
G2,2013,fan,Tropical Island,1984.0,-1.8543159347509686,-2.108673420092495,-2.072005861213917,-2.494805151437761,-0.9138224846365871,-0.6456307746961208
G2,2013,fan,Tropical Island,1985.0,0.41320751911183734,0.47660490143155465,-0.8023371357731344,-0.7463674841008066,-0.2923800393583414,0.13018025267138875
G2,2013,fan,Tropical Island,1986.0,-1.2251714727973677,-1.2397993430847165,-0.8899988319915184,-0.8484973388529062,-1.3022240129354907,-2.0634727005510807
G2,2013,fan,Tropical Island,1987.0,0.8083888692348276,0.811905054266974,-0.38111945658131524,-0.28403186682396714,0.6786237813889177,0.7313078085609145
G2,2013,fan,Tropical Island,1988.0,0.4807956906426677,0.5356563337245414,-0.09789859750403464,0.0033801321674696463,0.5232631700693562,0.6568920462491566
G2,2013,fan,Tropical Island,1989.0,-0.9463726851144966,-0.9003727246891432,-0.9466705973744045,-0.9157072463336555,-1.1468634016159294,-1.2441969312133423
G2,2013,fan,Tropical Island,1990.0,-0.2122425370606838,-0.10779623635890219,-0.03892377365546348,0.06110688095122357,-0.4477406506779028,-0.013331161157529225
G2,2013,fan,Tropical Island,1991.0,-0.29599620665912646,-0.19181235024158907,-0.08103866247612858,0.019954791547349228,-0.48658080350779315,-0.05280307833102363
G2,2013,fan,Tropical Island,1992.0,2.0122924702871936,1.7079993384350638,0.8243254261425051,0.8346435036028552,1.6107874493062864,1.0868710835632198
G2,2013,fan,Tropical Island,1993.0,-0.01818912092038205,0.08133525696258083,0.22034253216784552,0.3069032963720382,0.05718133611067189,0.391531458894217
G2,2013,fan,Tropical Island,1994.0,-0.2465242488447074,-0.14200583174129833,-0.2528021255429634,-0.15166350013061963,-0.6031012619974643,-0.1819182803606873
G2,2013,fan,Tropical Island,1995.0,0.018150204460551763,0.11593034516039775,0.2438601782411134,0.3285842670055837,-0.13701942803877992,0.2551186546961109
G2,2013,fan,Tropical Island,1996.0,-1.1248552593878833,-1.1148551632817842,-1.1158570287798222,-1.1221868961233878,-1.1468634016159294,-1.2441969312133423
G2,2013,fan,Tropical Island,1997.0,-0.6837724539938277,-0.6014397738209886,-0.9471245626037715,-0.9162494732672922,-0.9526626374664775,-0.7230262857377094
G2,2013,fan,Tropical Island,1998.0,1.076393926199896,1.026530521577961,0.7256106906151705,0.7522880710205032,1.3777465323269442,1.0094755725216311
G2,2013,fan,Tropical Island,1999.0,-1.149781390755976,-1.1455950929893777,-1.7265411860629263,-1.9521469019334787,-0.9526626374664775,-0.7230262857377094
G2,2013,fan,Tropical Island,2000.0,-1.996649217093727,-2.3294316776590596,-1.8960088197933447,-2.210633281499532,-1.2633838601056004,-1.7853049365903644
G2,2013,fan,Tropical Island,2001.0,-0.6780780886304063,-0.5951615604531447,-0.730110222980787,-0.6638345437769183,-0.797302026146916,-0.44485852177699287
G2,2013,fan,Tropical Island,2002.0,0.48258074356337594,0.5372060131885686,0.007402512919567901,0.1059672426155639,0.29022225309001404,0.5332864186568275
G2,2013,fan,Tropical Island,2003.0,0.4054224287633255,0.46975569431716074,-0.09342563260263946,0.00778303633911321,0.13486164177045262,0.4411283659394248
G2,2013,fan,Tropical Island,2004.0,-0.12173669638891321,-0.018647644521577113,-0.3730117072562283,-0.2755584102617897,-0.253539886528451,0.1629606019787082
G2,2013,fan,Tropical Island,2005.0,-0.3517990513152109,-0.24862688115010023,0.22280452559612832,0.3091776434497033,-0.48658080350779315,-0.05280307833102363
G2,2013,fan,Tropical Island,2006.0,1.434946464316523,1.2992879342990449,0.9214354810490549,0.9142942964089444,1.0670253096878213,0.8955878930363784
G2,2013,fan,Tropical Island,2007.0,0.37607473696713906,0.4438468304958084,0.31530733720241977,0.3938527330844003,0.2513821002601237,0.5110572167305572
G2,2013,fan,Tropical Island,2008.0,0.7065852086963375,0.7277659757738645,-0.2638439693711372,-0.16291041211678825,-0.09817927520888955,0.2839843116213974
G2,2013,fan,Tropical Island,2009.0,-0.6975248935306927,-0.6166365879106741,-0.40671705209298087,-0.31088340472729137,-0.680781567657245,-0.2786917485124689
G2,2013,fan,Tropical Island,2010.0,1.3739699917038084,1.2539939538804696,0.40995398342145123,0.4789600170099145,1.3777465323269442,1.0094755725216311
G2,2013,fan,Tropical Island,2011.0,-1.1805258965124001,-1.1837866937557306,-0.4554279887262873,-0.36240238835271515,-1.1080232487860389,-1.1150817291836788
G2,2013,fan,Tropical Island,2012.0,-0.38597734290475777,-0.2837635569856475,0.1857893498987954,0.2748685717220502,-0.4477406506779028,-0.013331161157529225
G2,2013,fan,Tropical Island,2013.0,1.284794781886103,1.1869657276289478,1.1581801174894708,1.1030704010970738,1.144705615347602,0.9253418621027963
G2,2013,fan,Tropical Island,2014.0,0.43315839993764066,0.49411241567267006,0.8674659729518888,0.8701923811767917,0.7951442398785887,0.7835869023401862
G2,2013,fan,Tropical Island,2015.0,0.8655139478873516,0.8584729781379561,0.9145583218858194,0.9086971788084887,1.8438283662856285,1.158528134452684
G2,2013,fan,Tropical Island,2016.0,1.5704760704513772,1.398439486764134,1.8223592226028573,1.5959221005469986,2.465270811563874,1.327115253655843
G2,2013,fan,Tropical Island,2017.0,0.6379475225260407,0.6701846079815369,1.098748686978437,1.0563794111353846,0.8728245455383695,0.8169325411682041
G2,2013,fan,Tropical Island,2018.0,0.35859499183538057,0.4283478275667907,0.8849772557028324,0.8845467571273509,0.40674271157968517,0.5970630045930697
G2,2013,fan,Tropical Island,2019.0,-1.5697814718098362,-1.6959366585298894,2.747741617517456,2.2073055865502527,-1.3799043185952715,-3.125751351403736
G20,2008,intra-lobe,Tropical Island,1984.0,0.6662314927886099,0.6796438431400289,0.8983466102864222,0.8572789396992035,0.9347911755664846,0.8123635302175828
G20,2008,intra-lobe,Tropical Island,1985.0,0.6056123100502322,0.6271564072906298,0.5609074503979314,0.5798894997234949,0.7684006572950708,0.741586403276034
G20,2008,intra-lobe,Tropical Island,1986.0,0.17757979471255,0.24315515401611293,-0.3107397527352604,-0.210270496176489,-0.3131377114691191,0.09632632937626076
G20,2008,intra-lobe,Tropical Island,1987.0,-0.4627880433446879,-0.3804421405028025,-0.7196711336655851,-0.6248662676018597,-0.7291140071476537,-0.3299810424868863
G20,2008,intra-lobe,Tropical Island,1988.0,0.5510717168891202,0.5795445107367009,0.874354566702143,0.8380189616027733,0.602010139023657,0.6654627075072601
G20,2008,intra-lobe,Tropical Island,1989.0,-0.03716473662854323,0.04103162621668752,0.42016268823821984,0.45985520835453825,0.14443621377726892,0.42053408282791505
G20,2008,intra-lobe,Tropical Island,1990.0,-0.4185282157815229,-0.33523736392329545,-0.5992112353533515,-0.4994048925846395,-0.6875163775798002,-0.27826919370838377
G20,2008,intra-lobe,Tropical Island,1991.0,-0.6954046996031119,-0.6236723093162739,-1.2379969019150596,-1.2005686876785508,-0.8955045254190676,-0.5682987580898714
G20,2008,intra-lobe,Tropical Island,1992.0,-0.08908607601169663,-0.008856474734567491,-0.722779136027733,-0.6281421028328664,-0.27154008190126566,0.1305045184464274
G20,2008,intra-lobe,Tropical Island,1993.0,-1.868123954834495,-2.0229629181218254,-1.8885434755220127,-2.0222601486924345,-1.3530784506654556,-1.9008401542973585
G20,2008,intra-lobe,Tropical Island,1994.0,0.07987186517291833,0.1520161842118772,-0.4340596764695782,-0.3319893370646003,-0.1467471931977053,0.22659243137816862
G20,2008,intra-lobe,Tropical Island,1995.0,0.05499668127636141,0.12859508245006188,0.21754659569520107,0.28224226529368746,-0.2299424523334122,0.1635619069324346
G20,2008,intra-lobe,Tropical Island,1996.0,0.30876277465351293,0.3634234296153021,0.0527826035043018,0.13338745045823455,-0.27154008190126566,0.1305045184464274
G20,2008,intra-lobe,Tropical Island,1997.0,-1.619148015113096,-1.6979758330520929,-2.4773865448382772,-2.8916331130104505,-1.1034926732583348,-0.9770724702446822
G20,2008,intra-lobe,Tropical Island,1998.0,1.001150144081073,0.9617933712539516,1.4063824483456695,1.2498079836592555,1.350767471245019,0.9702101978287434
G20,2008,intra-lobe,Tropical Island,1999.0,1.8423122593573646,1.6178998040056658,1.552631331078587,1.357723990230657,2.224317692169942,1.238081507137537
G20,2008,intra-lobe,Tropical Island,2000.0,0.3226290089201748,0.3759989976093746,0.6861007320716052,0.684469188188199,0.39402199118438963,0.5614364856739321
G20,2008,intra-lobe,Tropical Island,2001.0,0.38890687916761224,0.4357535125134761,0.08010636307741299,0.1583577150913423,0.26922910248082926,0.49344488256930547
G20,2008,intra-lobe,Tropical Island,2002.0,-1.4740427757165138,-1.5162338466452616,-1.6033020533152975,-1.6465439315148123,-1.1034926732583348,-0.9770724702446822
G20,2008,intra-lobe,Tropical Island,2003.0,-0.5527366007462761,-0.4733524705337474,-0.42089825405702447,-0.3188675771572191,-0.7707116367155071,-0.3844894534514379
G20,2008,intra-lobe,Tropical Island,2004.0,-0.04356565480492624,0.03490329024780873,-0.709237815905643,-0.6138840206157603,-0.18834482276555875,0.19556967531153782
G20,2008,intra-lobe,Tropical Island,2005.0,0.5952757075079621,0.6181613296088339,0.19882148393043847,0.2655298784273095,0.9347911755664846,0.8123635302175828
G20,2008,intra-lobe,Tropical Island,2006.0,-1.0294268044477932,-0.9907521427507634,-1.0957542469522248,-1.036389311537643,-1.2698831915297486,-1.4920664421425476
G20,2008,intra-lobe,Tropical Island,2007.0,0.20447188541152864,0.2680030151130483,0.13737117087099898,0.2103194440952734,-0.10514956362985182,0.2566889953524493
G20,2008,intra-lobe,Tropical Island,2008.0,1.1856620850726782,1.1118528265876972,1.1345707787671753,1.0433404788227048,1.4755603599485796,1.0131170996211598
G20,2008,intra-lobe,Tropical Island,2009.0,0.969972099534853,0.9360697201292473,0.42638511096926957,0.46521861530256414,0.602010139023657,0.6654627075072601
G20,2008,intra-lobe,Tropical Island,2010.0,0.36109034595876366,0.41074578202278167,0.5346373094488155,0.5576860608656674,0.3108267320486827,0.5166219957596563
G20,2008,intra-lobe,Tropical Island,2011.0,0.4319340808614996,0.4742359200541723,0.659903637382332,0.6627520585680517,0.39402199118438963,0.5614364856739321
G20,2008,intra-lobe,Tropical Island,2012.0,0.6076922070931031,0.6289647711648492,0.7260952001301423,0.7174570908816779,0.51881487988795,0.6251309284983626
G20,2008,intra-lobe,Tropical Island,2013.0,0.7414733036287388,0.7441726680319727,0.6823468482199966,0.6813625979707587,0.10283858420941545,0.3950096809832067
G20,2008,intra-lobe,Tropical Island,2014.0,-0.45606509238218446,-0.37355411964908786,-0.10764420944153605,-0.015590890770524562,-0.7291140071476537,-0.3299810424868863
G20,2008,intra-lobe,Tropical Island,2015.0,-1.6585337050212536,-1.748251060935629,-1.658934927390111,-1.7178048853033425,-1.3530784506654556,-1.9008401542973585
G20,2008,intra-lobe,Tropical Island,2016.0,2.3532270229200893,1.9846000416792782,1.8165759976597027,1.5472038879762726,2.7234892469841836,1.3642659840435585
G20,2008,intra-lobe,Tropical Island,2017.0,0.19057763855038903,0.25517754513985097,0.9962819648272235,0.935194993706442,0.4356196207522431,0.583118181994374
G20,2008,intra-lobe,Tropical Island,2018.0,-0.9788361126045164,-0.9337205453805278,-0.4554282924304435,-0.3533615245599213,-1.1866879323940418,-1.20203687776106
G20,2008,intra-lobe,Tropical Island,2019.0,-2.2570508165685035,-2.567887607293671,0.37927676441552804,0.4244808781832174,-1.477871339369016,-3.298446707369956
G21,1995,fan,Tropical Island,1984.0,-1.45147231217992,-1.5531425908795415,-0.7517234261575001,-0.7276110167184786,-1.0094310650333798,-1.2232275993564856
G21,1995,fan,Tropical Island,1985.0,-0.8466764395570798,-0.8554988488275732,-0.08383692144920198,-0.02160206612726604,-0.8994224323153122,-0.9039128321075167
G21,1995,fan,Tropical Island,1986.0,0.34129171543269143,0.3907104500175555,-0.6342292031201937,-0.5986415364229424,-0.019353370570771185,0.31549970988087433
G21,1995,fan,Tropical Island,1987.0,-0.8564360360085826,-0.8663890299504111,-0.6268512908414265,-0.5906144331161869,-0.679405166879177,-0.45386394473780595
G21,1995,fan,Tropical Island,1988.0,0.4577099924388703,0.5050862129586952,0.5146958122119706,0.5605570148839963,0.49402024878021106,0.6801251409740731
G21,1995,fan,Tropical Island,1989.0,-1.1787346169038526,-1.232661907611089,-0.6708610075532164,-0.6386205759277799,-0.9727615207940239,-1.1062819438702574
G21,1995,fan,Tropical Island,1990.0,-1.1512885656352538,-1.2009578047467984,-0.49527764051125467,-0.4488463597544368,-1.0094310650333798,-1.2232275993564856
G21,1995,fan,Tropical Island,1991.0,-1.3577410149800657,-1.4418732434589763,-1.1371235177976808,-1.1664304187894539,-1.0094310650333798,-1.2232275993564856
G21,1995,fan,Tropical Island,1992.0,0.11095114316516681,0.16059141936147006,-0.34144236235626724,-0.286324454149518,-0.12936200328883882,0.21892081167333013
G21,1995,fan,Tropical Island,1993.0,-1.1323200022096656,-1.1791034031765457,-1.1028227995796975,-1.1263491865435025,-0.679405166879177,-0.45386394473780595
G21,1995,fan,Tropical Island,1994.0,-0.7284945257067603,-0.7245338576023052,-0.2734796829507886,-0.21559865655339874,-0.7894137995972446,-0.6562330565005464
G21,1995,fan,Tropical Island,1995.0,0.34237437637350177,0.39177999902398425,0.4495785488481233,0.49930616617282,0.31067252758343167,0.5631794854878447
G21,1995,fan,Tropical Island,1996.0,-0.3663242397148141,-0.3332753022024509,-0.44311049059113694,-0.3933495606525546,-0.2760401802462623,0.07550132914617338
G21,1995,fan,Tropical Island,1997.0,-1.2873166206989821,-1.3590569686450111,-2.478868456695665,-2.9239104378206497,-1.0094310650333798,-1.2232275993564856
G21,1995,fan,Tropical Island,1998.0,1.6131716727394214,1.576199680349013,0.838205816666042,0.8578614237697543,0.4573507045408552,0.6577010019586882
G21,1995,fan,Tropical Island,1999.0,0.5759717174218071,0.6199847546625789,0.051516123312411434,0.11393888021469781,0.5673593372589228,0.7236584511492417
G21,1995,fan,Tropical Island,2000.0,-1.2500306808631438,-1.3154788041124947,-0.6542008800365646,-0.620412477585603,-0.8627528880759563,-0.8150688580881189
G21,1995,fan,Tropical Island,2001.0,0.4300332295996926,0.4780100957907886,-0.5191663522400275,-0.4743934777262066,-0.20270109176755055,0.14952589572435918
G21,1995,fan,Tropical Island,2002.0,-0.11407847760654732,-0.0693079935117321,-1.004793776183278,-1.01293293540768,-0.34937926872497405,-0.0038150573680946092
G21,1995,fan,Tropical Island,2003.0,-0.1560043012871678,-0.11271511811398771,-0.003298191950324839,0.059334619445026014,-0.05602291481012706,0.2842312441570405
G21,1995,fan,Tropical Island,2004.0,0.8763657177216182,0.9061903155851708,-1.041469387004915,-1.0551707030002138,0.38401161606214346,0.6114460954976166
G21,1995,fan,Tropical Island,2005.0,0.6881608381033687,0.72780918766404,0.4788282194382999,0.5268791853998704,0.2740029833440758,0.5382355789222991
G21,1995,fan,Tropical Island,2006.0,0.17290786165892177,0.2229966780839879,-0.1128113447418755,-0.050928276639693563,-0.019353370570771185,0.31549970988087433
G21,1995,fan,Tropical Island,2007.0,-0.20726940630224053,-0.1660417578005913,-0.0054769829217775024,0.05715618344961563,-0.16603154752819468,0.18476558976013252
G21,1995,fan,Tropical Island,2008.0,-0.25925515229538953,-0.22040196267440176,0.20347388439832284,0.2633272006655686,-0.3127097244856182,0.03655146855007019
G21,1995,fan,Tropical Island,2009.0,0.12180308435099478,0.17154932305075438,0.2525923866340369,0.31100395878662956,0.01731617366858469,0.3459113966126039
G21,1995,fan,Tropical Island,2010.0,0.3624552293001804,0.411597512022356,-0.23318534034728652,-0.1739697638539532,0.31067252758343167,0.5631794854878447
G21,1995,fan,Tropical Island,2011.0,1.2381251479312356,1.2406111185290336,0.9146470877142285,0.9264707910736871,1.0440634123705492,0.9713382267562114
G21,1995,fan,Tropical Island,2012.0,1.1308359305699003,1.1425595284154253,1.2254105110668165,1.1992862790920558,1.5207674874821755,1.1737073385189525
G21,1995,fan,Tropical Island,2013.0,1.2707119468017345,1.270207982288884,1.424850429910549,1.369430130658938,2.0708106510725135,1.3689384377127507
G21,1995,fan,Tropical Island,2014.0,0.43352080614768,0.48142591356782766,0.9767897798643772,0.9818010790476156,0.3473420718227876,0.5875751296914609
G21,1995,fan,Tropical Island,2015.0,-0.42812069463250607,-0.39899026178915675,-1.0804592834426434,-1.100328394183407,-0.5327269899217535,-0.23112807569638066
G21,1995,fan,Tropical Island,2016.0,3.1056724633301673,2.8126886600298624,2.4014979522718,2.1524583860925213,3.79427923032224,1.8229585533944006
G21,1995,fan,Tropical Island,2017.0,0.8227762136738982,0.8557124098812274,1.2690976577565263,1.2368779290462426,1.0073938681311934,0.9541292443788123
G21,1995,fan,Tropical Island,2018.0,-0.12189451746095707,-0.07738629970204784,0.33788629754602095,0.3931016888579372,-0.3127097244856182,0.03655146855007019
G21,1995,fan,Tropical Island,2019.0,-1.2013814827178508,-1.258896086477559,2.355417830833249,2.1172438143160037,-1.302787418948227,-3.6620526833332683
G22,1998,intra-lobe,Tropical Island,1984.0,-0.2801559454694167,-0.12371061788823966,0.2445622407665832,0.33568543642522075,-0.474373432463943,-0.026236493840335457
G22,1998,intra-lobe,Tropical Island,1985.0,0.5032812995483034,0.5420510833200669,0.6628735683580513,0.6845220760630024,0.893224717801716,0.8646776335698891
G22,1998,intra-lobe,Tropical Island,1986.0,-0.6811834329783131,-0.523914182343589,-0.5330700354309887,-0.4086011589101987,-0.789973005602172,-0.47224770754387985
G22,1998,intra-lobe,Tropical Island,1987.0,-0.7752645393328407,-0.6251815220254296,-0.9136243378472935,-0.8315229779196096,-0.930239482552496,-0.7745427117432362
G22,1998,intra-lobe,Tropical Island,1988.0,1.4480336571958712,1.2004951572786138,1.1137908992712715,1.0288369001515132,1.03349119475204,0.9208474732155116
G22,1998,intra-lobe,Tropical Island,1989.0,0.2407030625325008,0.333365375256307,-0.1549064828044937,-0.0290576918243225,0.016559236862191,0.40089594905643006
